,fips,area,population,percent_seniors,percent_poverty,percent_uninsured,income,vent,icu,percent_smoker,percent_inactive,population_density
1131,31039,570.5244782,8991,21.55488822,6.840173507,7.474140807,29306,1,4,13.06847538,27.6,15.7591836
1132,31041,2575.59272,10830,21.63434903,10.9787627,9.316712835,33294,1,6,14.79918233,29.6,4.204857358
1133,31045,1396.482898,8896,17.72706835,12.63489209,10.58902878,26021,1,4,14.95495499,20.7,6.370289255
1134,31047,1013.088109,23804,15.36716518,12.9305999,10.89312721,25590,2,9,13.95749112,25.9,23.49647557
1135,31053,529.0637505,36683,18.7443775,13.2540959,9.770193278,27494,3,9,17.39900728,29.4,69.33568963
1136,31055,326.4105636,554992,12.28305994,12.42972872,9.485001586,33734,63,317,15.89361354,21.9,1700.288109
1137,31057,919.6780338,2023,19.92090954,10.03460208,18.88284726,25790,1,2,15.6888851,25.1,2.199682852
1138,31059,575.3702753,5574,23.2866882,9.562253319,7.606745605,32631,0,3,13.77712701,28.1,9.687674597
1139,31061,575.8154803,3006,26.48037259,13.50632069,4.624085163,27757,0,2,14.71571437,28.7,5.220422345
1140,31065,719.1313079,4786,23.90305056,10.59339741,6.64437944,27031,1,3,15.53281938,30.3,6.655251895
1141,31067,851.4611653,21595,20.37045612,9.627228525,4.769622598,28438,2,3,14.59456533,29.1,25.36228413
1142,31069,1705.444936,1860,25.96774194,8.870967742,7.903225806,33572,0,2,14.26143155,31,1.090624482
1143,31079,546.3907936,61343,14.37001777,12.73168903,12.92241984,27421,5,16,15.71880189,27.9,112.2694612
1144,31081,541.8976647,9178,18.95837873,4.826759643,5.949008499,32086,1,2,12.53978336,25.3,16.93677718
1145,31083,553.4661324,3438,24.95636998,11.08202443,7.620709715,27421,0,3,15.03883813,28.2,6.2117622
1146,31089,2412.395776,10245,21.21034651,8.286969253,6.373840898,29975,2,7,13.44544389,29.8,4.246815594
1147,31093,569.3376887,6405,21.06167057,10.49180328,5.761124122,26651,0,3,14.8096562,28.4,11.24991394
1148,31095,570.1708049,7188,23.16360601,11.76961603,5.592654424,26439,0,3,15.44844593,31.4,12.60674861
1149,31097,376.0723558,5197,18.24129305,7.42736194,5.541658649,23652,1,3,15.8611278,29.9,13.81914921
1150,31099,516.2429073,6552,19.07814408,10.40903541,6.333943834,30355,0,2,14.92266342,23.7,12.69169979
1151,31101,1061.59976,8099,26.4600568,11.60637116,8.519570317,28410,2,3,15.10700572,31.1,7.629052215
1152,31105,951.845325,3667,24.43414235,9.299154622,11.56258522,23870,0,3,15.14006041,29.3,3.852516689
1153,31107,1108.443399,8460,24.14893617,10.62647754,8.983451537,27372,0,4,13.48708893,30.8,7.632324761
1154,31109,837.5662531,310094,13.03507969,12.56135236,7.231033171,30929,32,103,12.89922142,17.5,370.2322041
1155,31111,2564.131494,35433,18.26263653,11.84771258,9.39237434,30073,6,19,15.81891442,27.7,13.81871409
1156,31119,572.6219322,35164,15.31111364,15.336708,8.281196678,27528,5,24,15.489283,25.8,61.4087551
1157,31121,485.8515807,7803,19.83852364,10.3293605,7.253620402,29038,1,3,15.55087525,30.2,16.06046025
1158,31123,1423.836584,4841,20.16112373,8.428010742,10.05990498,26461,1,3,14.59330521,31,3.399968827
1159,31125,441.6335947,3554,20.09003939,10.97355093,7.062464828,29711,0,3,15.13503873,27.3,8.047395041
1160,31127,407.3764596,7004,19.37464306,11.4363221,6.396344946,27945,0,3,14.70043137,25.4,17.19294239
1161,31129,575.154986,4275,26.78362573,11.90643275,6.807017544,26735,1,4,14.18944577,30.5,7.432779171
1162,31131,615.6634449,15896,18.96703573,10.94614997,6.259436336,29229,2,5,13.7629247,29.8,25.81930133
1163,31133,431.074459,2676,27.3916293,15.3961136,11.95814649,26609,0,3,15.29865176,26,6.207744264
1164,31135,883.3349761,2907,22.66941864,5.469556244,6.501547988,33749,0,3,12.06933963,25.7,3.290937276
1165,31137,539.7893505,9120,19.78070175,8.475877193,3.980263158,30814,2,4,13.38236257,25.3,16.89547967
1166,31139,573.2484495,7157,18.48539891,7.083973732,3.660751712,29509,1,6,14.5828616,30.6,12.48498798
1167,31141,674.0995529,33063,16.89199407,8.129933763,8.704594259,29847,2,5,14.89869763,23.2,49.04765158
1168,31143,438.3454041,5255,21.10371075,7.706945766,10.59942912,30403,0,3,13.60169648,25.5,11.98826302
1169,31145,717.0054921,10806,19.55395151,9.355913381,7.107162687,25456,2,4,15.62492246,25.3,15.07101427
1170,31147,551.8406488,8009,23.76076913,12.93544762,6.630041204,28965,1,4,16.81022825,32.6,14.51324765
1171,31149,1008.29232,1350,27.18518519,7.111111111,12.59259259,34441,0,4,13.18272905,37.4,1.338897434
1172,31151,574.0612023,14288,14.18673012,12.58398656,10.8762598,22943,0,7,15.47058982,29.8,24.88933226
1173,31153,238.15218,178351,10.97947306,5.338349659,5.518331829,34928,5,13,12.97344456,20,748.8950972
1174,31155,750.2875829,21024,17.80821918,8.333333333,4.618531202,32344,2,3,14.04424784,24.6,28.02125542
1175,31157,739.4159502,36255,18.4443525,13.04923459,11.34740036,28089,4,22,18.20336043,25.8,49.03194202
1176,31159,571.4292882,17127,16.65790857,6.866351375,5.324925556,30694,0,4,13.58258961,23.1,29.9722124
1177,31161,2440.958865,5234,25.10508216,17.84486053,13.41230417,27304,0,4,16.2492126,30.1,2.144239329
1178,31169,573.8067394,5098,25.06865437,8.16006277,4.688112985,28793,1,3,13.46677152,24.9,8.88452444
1179,31173,393.5835992,7140,12.05882353,27.89915966,25.43417367,20396,1,6,27.01198096,32.2,18.14099981
1180,31175,568.1115612,4224,24.40814394,10.36931818,9.351325758,28587,0,3,14.1785654,26.6,7.435159374
1181,31177,389.9572594,20219,17.16702112,7.967753104,4.629309066,34178,2,4,13.61038606,22,51.84927197
1182,31179,442.9157568,9367,15.13825131,12.27714316,3.597736735,27192,0,4,13.92901606,23.9,21.14849123
1183,31181,574.9128136,3571,22.29067488,10.72528703,8.036964436,26970,0,2,15.13020966,31.1,6.211376604
1184,31185,572.5095761,13799,19.29849989,9.40647873,6.464236539,31577,0,6,14.20626977,26.2,24.10265361
1185,32001,4930.572021,24010,18.51728446,12.51978342,11.60766347,26606,2,4,18.10033228,26.4,4.869617541
1186,32003,7891.647449,2141574,14.09453981,13.96958499,12.38873838,29256,230,652,16.97970467,23.9,271.3722342
1187,32005,709.7212373,47828,26.36739985,9.27072008,9.686794346,36390,2,4,14.15392219,20.4,67.38983912
1188,32007,17169.19402,52252,10.48189543,11.72012555,9.810150808,33091,2,7,17.18416404,25.6,3.043357769
1189,32013,9640.786743,16904,12.32252721,11.38192144,13.02058684,30516,1,3,17.13560073,20.9,1.753383873
1190,32015,5490.116034,5746,14.3056039,14.81030282,7.500870171,33329,2,2,17.11454245,19.8,1.046608116
1191,32017,10633.38122,5174,23.67607267,6.04947816,6.474681098,25304,0,1,16.06139244,28,0.486580881
1192,32019,2001.233564,53155,20.57567491,11.58686859,8.768695325,26855,0,2,20.64720726,25,26.56111758
1193,32021,3752.840086,4448,24.70773381,23.22392086,12.90467626,22897,1,2,21.47184907,31.4,1.185235688
1194,32023,18181.9057,43705,28.93032834,15.94096785,10.80883194,25092,2,4,18.01625477,28.6,2.403763429
1195,32027,6036.585831,6611,16.04900923,10.7548026,10.36151868,19330,1,2,17.95000836,28.3,1.095155471
1196,32031,6301.415448,450486,15.49859485,12.02501299,10.12817268,33546,34,302,15.16561963,18.4,71.4896524
1197,32033,8874.594696,9737,16.29865462,9.222553148,8.000410804,26412,2,4,17.75645913,23.7,1.097176866
1198,32510,144.6619414,54467,19.58433547,13.1235427,10.1841482,29767,9,32,18.97246173,22.3,376.5122981
1199,33001,401.8439415,60640,20.84762533,8.524076517,8.111807388,35382,3,10,14.26895515,22.9,150.904353
1200,33003,931.8615307,47840,26.16220736,9.473244147,9.74916388,36033,4,8,14.79899726,21.6,51.33809952
1201,33005,706.7084556,76263,18.61322004,9.316444409,7.029621179,34136,4,27,16.62463549,19.4,107.9129582
1202,33007,1794.566493,32038,22.48579811,11.77976153,8.312004495,26535,5,10,16.50977817,25.9,17.85277956
1203,33009,1708.597743,89811,19.30943871,9.185957177,7.842023806,36619,24,64,13.23682887,19.2,52.56415699
1204,33011,876.5411527,411087,14.79613804,7.920464525,6.370184414,39478,22,66,13.527797,22.5,468.9876781
1205,33013,932.8762303,149452,17.2008404,6.903219763,5.971147927,36148,14,29,13.60364507,20,160.2056041
1206,33015,695.3861476,305129,16.63525919,4.656063501,4.783878294,45242,13,43,12.45844062,18.9,438.7907367
1207,33017,367.5536692,128237,14.16283912,9.255519078,6.906742984,34161,9,17,17.177487,23.8,348.8932658
1208,33019,537.5434392,43125,20.01623188,10.59478261,7.093333333,31668,2,4,16.25616254,26.5,80.2260745
1209,34001,555.5129564,268539,16.9282674,13.95365291,9.186375163,31366,36,65,15.6441948,30.2,483.4072669
1210,34003,232.7851333,929999,16.69958785,6.954201026,8.234417456,48426,80,122,11.41098699,24.5,3995.096194
1211,34005,799.3257161,446367,16.26733159,6.306693819,4.457542784,41517,29,100,12.44563816,23.8,558.429425
1212,34007,221.3504237,507367,14.97830959,12.39162184,7.404699163,34280,92,166,16.13460917,28.7,2292.143794
1213,34009,251.5078432,93705,25.15554133,10.82119417,5.880155808,38496,6,16,15.75610744,27.2,372.5728741
1214,34011,483.3604888,153400,14.55345502,16.18644068,9.66166884,23946,16,24,18.26114668,31.2,317.3614798
1215,34013,126.0844884,793555,13.14187422,16.03543548,12.16122386,37141,84,226,14.23538927,28.4,6293.835269
1216,34015,321.9722099,290852,14.92958618,7.314716763,4.626407933,37888,8,46,15.61131845,27.7,903.3450436
1218,34019,427.8262404,125051,17.15859929,4.660498517,2.832444363,54984,9,12,12.52955142,18.8,292.2938992
1219,34021,224.4339173,368762,14.53457786,10.85415525,8.09980421,42155,23,83,13.55615998,24.3,1643.076075
1220,34023,309.2179767,826698,14.25115338,8.156787606,7.490401573,38140,83,232,10.97046789,25.9,2673.512093
1221,34025,468.1732987,623387,16.63156274,7.358671259,6.307317926,48959,59,128,13.36045242,24.2,1331.530443
1222,34027,460.5637831,494383,16.28231553,4.572770504,5.048919562,55826,52,111,12.11193518,21.3,1073.43004
1223,34029,628.3616532,591939,22.26546992,10.61545193,6.596963538,34784,47,114,14.44327372,29.2,942.0355252
1224,34031,186.0113142,504041,13.94350856,16.43179821,12.34621787,30800,31,53,13.78206914,27.5,2709.733019
1225,34033,331.844535,63336,17.6550461,12.73683213,6.24921056,32526,7,19,17.79365465,29.6,190.8604582
1226,34035,301.8608903,330176,14.81906619,4.639646734,5.216308878,54393,11,45,10.84382115,20.1,1093.801849
1227,34037,518.7202096,142298,16.0852577,5.053479318,4.759729582,42639,6,10,13.75730572,25.6,274.3251513
1228,34039,102.7650338,553066,13.90340393,9.691790853,11.72391722,40201,31,77,13.07573586,24.4,5381.850028
1229,34041,356.5353753,106293,17.15635084,7.664662772,6.198903032,38132,7,20,14.33012764,28.4,298.1274997
1230,35001,1161.255561,677692,15.22963234,17.20958784,9.099709012,29415,50,179,15.20998963,17,583.5855799
1231,35005,6067.155572,65459,15.35006645,20.02933134,11.47741334,21356,5,24,17.43944482,26.4,10.78907558
1232,35006,4539.982366,26978,15.1530877,25.05004077,10.51226926,18514,1,5,23.25305817,29.4,5.94231383
1233,35007,3757.973298,12353,25.54035457,22.64227313,7.739010767,22293,1,4,16.94809983,28.4,3.287144165
1234,35009,1405.449149,50199,11.98828662,20.15777207,11.59983267,23729,3,8,18.99906272,30.4,35.71740752
1235,35013,3808.17387,215338,14.88172083,26.94508169,11.11926367,21300,15,60,16.42898942,17.2,56.54626268
1236,35015,4176.426208,57437,14.15289796,15.08261225,10.06668176,28957,4,18,15.53087037,27.7,13.75266727
1237,35017,3961.185705,28061,25.64769609,21.27507929,4.044759631,24913,2,6,14.3534322,19.1,7.08399002
1238,35019,3029.770244,4382,22.59242355,12.27749886,1.985394797,17930,0,2,14.93256997,26.5,1.44631429
1239,35025,4391.466288,70126,10.9574195,15.97552976,13.66825429,24879,4,12,16.7793962,30.3,15.96869824
1240,35027,4831.112882,19482,27.7127605,16.08664408,10.11703111,26534,2,4,15.91402617,25.2,4.032611217
1241,35028,109.2000792,18356,17.28590107,5.224449771,3.737197647,56410,2,6,11.4489648,12.8,168.0951162
1242,35029,2965.242038,24264,20.58193208,29.6983185,9.693372898,16496,2,6,19.21608449,27.1,8.182805885
1243,35031,5450.676528,72849,11.54717292,35.67104559,20.79781466,15278,3,26,21.62166965,25.6,13.36512993
1244,35035,6612.559212,65745,16.65830101,20.12624534,9.483610921,22477,2,11,19.32136557,23,9.942444051
1245,35037,2873.886281,8373,24.19682312,21.8320793,7.189776663,18637,2,4,16.82277086,27.4,2.91347645
1247,35041,2446.049927,19117,13.46445572,24.06758383,13.12444421,19849,2,4,17.93080561,29.5,7.815457808
1248,35043,3710.108868,140769,16.41767719,14.13308328,9.777720947,27549,3,11,16.19123681,12.9,37.9420133
1249,35045,5517.200326,127455,13.68561453,20.95406222,14.36193166,23206,10,21,21.62104602,23.9,23.10139065
1250,35047,4721.512498,28034,19.74744953,26.10758365,7.098523222,20285,2,8,18.35512046,22.6,5.937504139
1251,35049,1910.095923,148917,22.00084611,12.54054272,12.11815978,37080,6,25,13.676492,12.1,77.96310029
1252,35051,4181.194456,11135,35.18634935,24.15806017,6.223619219,25389,2,2,15.75035949,26.7,2.6631146
1253,35053,6646.383636,17000,18.48235294,28.21176471,11.95882353,17464,2,4,18.80198702,25.4,2.557781935
1254,35055,2202.371901,32888,24.25200681,19.29579178,10.72731695,23642,2,6,16.33172204,14.1,14.9329911
1255,35059,3825.060892,4175,19.4011976,11.88023952,12.91017964,23968,1,4,15.34797799,26.6,1.091485892
1256,36001,522.8287453,307426,16.07411214,11.35850579,3.905004782,36454,41,116,14.53185466,22,588.0051599
1257,36003,1029.359389,47025,17.95640617,15.19617225,6.85380117,23030,2,9,16.55903538,29.3,45.68375293
1259,36007,705.8157329,194402,18.32337116,16.1258629,4.11261201,27744,16,47,15.51405143,23,275.4288279
1260,36009,1308.351744,77686,18.15771181,15.9758515,6.902144531,24628,3,46,16.75436036,26.6,59.37699885
1261,36011,691.5822367,77868,17.79806853,10.99681512,5.194688447,29022,2,15,15.71761064,24.6,112.593985
1262,36013,1060.223676,129656,19.02572962,17.92512495,5.415098414,24825,6,27,17.10859469,27.5,122.2911758
1263,36015,407.3515842,85740,17.86680662,13.99113599,4.40751108,28115,8,24,16.80214825,28.2,210.4815676
1264,36017,893.5921132,48348,19.73194341,14.05642426,4.676511955,26717,2,7,16.25396801,24.2,54.10522238
1265,36019,1037.753935,80794,15.90835953,13.84013664,4.174814962,26772,11,21,16.75344737,26.5,77.85467949
1266,36021,634.6631714,60919,22.28697122,11.55468737,4.528964691,35581,5,9,14.5780036,20.1,95.98634795
1267,36023,498.7726555,48123,15.68272967,14.30501008,4.272385346,26979,2,12,15.30232844,25.2,96.48283535
1268,36025,1442.419683,45502,23.28469078,15.38393917,5.979956925,26629,2,10,15.84691835,26.2,31.54560392
1269,36027,795.6470424,293894,16.57060028,8.620454994,4.911294548,38048,13,59,15.04086551,21.1,369.377355
1270,36029,1042.723739,919866,17.23424934,14.1219482,3.666403585,32347,46,307,17.25372426,25.6,882.176137
1271,36031,1794.117241,37751,22.04444915,8.80241583,3.636989749,30273,1,4,13.75657786,21.5,21.04154575
1272,36033,1629.212811,50692,15.94137142,16.16625898,5.896393908,25491,4,13,18.69897222,29.2,31.11441284
1273,36035,495.4594745,53743,18.57172097,15.10708371,6.214762853,26875,3,8,18.38344499,28,108.471031
1274,36037,492.9365296,58112,17.98767896,11.18701817,4.061123348,29465,2,10,15.92210156,29.9,117.8894168
1275,36043,1411.514564,62505,19.600032,14.32045436,5.807535397,26151,2,4,17.82729688,28.8,44.28222109
1276,36045,1268.69506,114448,12.77348665,13.42531106,5.334300294,25884,5,18,16.01914683,27,90.20922648
1278,36049,1274.641281,26719,17.29106628,13.89273551,6.530933044,26169,2,6,15.68566686,29.1,20.96197605
1279,36051,631.7619523,63907,16.76342185,12.28347442,3.167102195,27073,2,12,15.32609978,22.8,101.1567724
1280,36053,654.8643423,71359,17.01537297,9.177538923,4.731008002,28925,4,10,15.15958424,23.7,108.9676066
1281,36055,656.8723392,744248,16.34280509,14.25801615,3.776966818,32502,34,247,15.15144227,23.2,1133.01772
1282,36057,403.1163456,49426,18.13822684,19.52211387,6.502650427,25427,5,8,16.53712749,30.8,122.609764
1283,36059,284.5900653,1356564,17.11412068,5.636372482,4.764463748,49211,173,334,11.22536464,22.8,4766.729993
1285,36063,522.3524186,211704,18.13853305,13.21042588,3.550239958,29824,7,32,16.80214371,29.2,405.2895947
1286,36065,1212.330161,230782,18.04733471,15.28325433,4.071808027,28548,15,37,16.83525727,25.7,190.3623348
1287,36067,778.3863899,464242,16.16290642,14.03212118,4.048319626,32678,38,145,15.75882059,21.8,596.4158752
1288,36069,644.0440921,109472,18.79019293,9.320191464,3.959916691,35121,8,27,14.04008102,23.3,169.9759401
1289,36071,812.3206777,378227,13.33907944,11.51239864,5.115182153,33472,29,76,15.14202321,25.7,465.6129167
1290,36073,391.2629648,41175,16.86460231,13.35519126,5.16575592,25261,2,4,17.041979,32.8,105.2361294
1291,36075,951.6440659,119104,15.31266792,17.12117141,5.000671682,27217,3,8,18.60683158,26.9,125.1560371
1292,36077,1001.727014,60244,19.95385433,14.05451165,5.648695306,27680,7,26,15.50593136,22.6,60.14013714
1293,36079,230.3199083,99070,16.20369436,5.239729484,4.588674674,45905,3,10,12.63148198,21,430.1408451
1295,36083,652.4551601,159431,16.01884201,11.57804944,4.204953867,34280,8,30,14.56438162,21.1,244.3554895
1296,36085,57.5186516,474101,15.46611376,12.66101527,4.883558567,34987,51,72,15.37341777,27.3,8242.561096
1297,36087,173.4358752,323686,15.33739488,14.09174323,6.057413666,38076,14,50,12.1652885,24.9,1866.315142
1298,36089,2679.267795,109558,16.32377371,15.74325928,5.721170522,24473,8,27,17.38965495,29.4,40.89102262
1299,36091,809.9953352,227377,17.03646367,6.067896049,3.500793836,41709,5,30,14.79515368,20.2,280.7139623
1300,36093,204.5795324,154883,16.47372533,11.1051568,4.730022017,31412,7,39,14.14383626,22.8,757.0796462
1301,36095,621.8186486,31364,20.27483739,12.57811504,4.176763168,28712,2,7,14.98757522,25.8,50.43914342
1302,36097,328.3432273,17992,20.03112494,13.58381503,5.508003557,26484,2,4,16.21694372,25,54.79631832
1303,36101,1390.548193,96927,18.45615773,13.72992046,5.754846431,28600,7,14,15.39756419,26.9,69.70416451
1304,36103,911.7768433,1487901,16.07223868,6.982117762,5.354926168,42204,132,298,12.62548147,24.2,1631.869696
1305,36105,968.1367649,75211,18.01864089,14.15484437,5.968541836,29292,5,18,16.14407528,27.6,77.68633805
1306,36109,474.6409651,102962,13.17087858,16.99656184,3.632408073,31464,5,16,14.14917359,15.7,216.9260716
1307,36111,1124.235509,179303,18.59143461,13.29592924,5.710445447,33879,5,28,15.72173015,20.9,159.4888247
1308,36113,867.2447108,64480,20.92586849,10.32258065,4.998449132,33605,4,24,14.2160231,20,74.35041021
1309,36117,603.8290862,90856,17.72365061,11.14620939,4.978207273,29028,2,8,16.09241113,29.4,150.4664185
1310,36119,430.5678079,968815,16.4016866,9.00213147,6.679500214,54572,69,233,11.37154602,21.2,2250.086937
1311,36121,592.750197,40565,16.64982127,10.08751387,3.885122643,27150,2,5,15.89791286,26.5,68.43523664
1312,36123,338.1426057,25009,19.49298253,10.87208605,18.56131793,27512,2,4,15.13063247,28.7,73.9599198
1313,37001,423.4320553,160576,16.38289657,16.35611798,11.81247509,26215,7,20,17.09856025,26.2,379.22495
1314,37005,234.4029084,10973,25.53540509,24.35979222,11.03617971,21244,2,4,17.20532183,25.8,46.81255909
1315,37007,531.4609617,25306,17.16193788,18.36323402,11.35303881,20124,2,3,20.21710468,31,47.61591504
1316,37009,425.0603837,26786,23.9938774,17.72567759,11.77854103,24039,2,4,16.7474188,31.3,63.01692895
1317,37011,247.3377644,17501,21.14164905,11.74790012,12.89069196,20253,2,4,17.38596539,29.1,70.75749246
1318,37013,831.9728012,47243,22.87746333,18.978473,10.34438965,26233,3,8,17.69732422,29.9,56.78430825
1319,37015,699.1761225,19644,20.99877825,21.41620851,9.733251884,20430,2,1,19.95360125,31.2,28.09592514
1320,37017,874.8637816,33778,19.98934218,25.60542365,13.90550062,20803,2,4,18.73988081,30.1,38.60943922
1321,37019,849.1869345,126860,29.30947501,12.77077093,10.86867413,31204,4,23,14.99510475,24.6,149.3899574
1322,37021,656.4965596,254474,18.97718431,12.02834081,10.05014265,31439,31,151,16.63768144,17.3,387.6242705
1323,37023,506.2364319,89712,19.16800428,17.52273943,11.95492242,23466,3,16,17.3031982,27,177.2136384
1324,37025,361.2378374,201448,12.78195862,10.83257218,7.782653588,31050,14,15,15.52044606,25.4,557.6602979
1325,37027,471.8909698,81779,18.91194561,16.39173871,12.47875371,22945,3,12,16.72011169,25.8,173.300625
1326,37035,401.3726619,156729,17.06065884,13.00142284,10.73126224,26950,15,52,16.02464796,26,390.4824989
1327,37037,681.7172793,69791,23.36404407,11.80811279,11.81527704,39299,2,4,14.17891525,20.9,102.3752839
1328,37039,455.5363265,27668,28.25285528,16.32210496,13.83909209,22754,2,5,17.350195,29.4,60.73719787
1329,37041,172.6570649,14205,23.38613164,19.11298838,11.65082717,24084,2,4,17.97144501,28.3,82.27291486
1330,37045,464.2063373,97159,17.92731502,19.82523492,12.30868988,21920,10,57,18.37049576,28.7,209.3013218
1331,37047,938.1160101,56293,19.17112252,22.50013323,13.01227506,22081,2,27,19.20530509,30.7,60.00643779
1332,37049,706.5964617,103082,17.98859161,14.46906346,10.55664422,28007,12,72,15.6588877,23.1,145.8852479
1333,37051,652.5607505,332106,11.23135384,17.34988227,9.272641867,24301,22,56,18.09085747,25,508.9273294
1334,37055,383.2252969,35741,20.09177136,8.195070088,14.80932263,33550,2,4,15.7578202,20.8,93.2636762
1335,37057,553.1728852,164664,17.52599232,15.22129913,11.28479813,25109,4,29,17.85797094,27.2,297.671857
1336,37059,263.6952327,41991,19.79709938,13.59815198,10.74039675,29613,1,9,15.07357569,29.1,159.240649
1337,37061,814.7371457,59062,17.31908842,23.79871999,17.75761065,19455,3,9,21.3033962,35.4,72.49209185
1338,37063,286.4520568,306457,12.09174533,15.27294204,12.00168376,34063,35,174,14.78937225,18.5,1069.836968
1339,37065,505.4329096,53332,18.35483387,23.29370734,11.06840171,20055,4,15,20.79478765,37.8,105.5174663
1340,37067,407.7816134,371573,15.21423785,17.13041583,10.88830459,29921,38,205,18.37982048,23.4,911.2058705
1341,37071,355.7201328,216585,15.58602858,15.38610707,10.68956761,26069,12,57,16.76801465,31.9,608.8634857
1342,37077,531.9906998,58874,16.16842749,13.21636036,8.688045657,26228,2,164,16.62712889,35,110.6673482
1343,37081,645.890079,523582,14.46573794,15.42661894,9.992513112,29708,39,124,15.81145303,22.2,810.6363869
1344,37083,723.7356812,51737,19.5276108,24.51630361,11.08491022,21016,3,16,20.2366134,39.8,71.48604296
1345,37085,595.0260374,130361,11.82408849,16.48882718,10.80537891,23011,4,32,18.9103602,27,219.0845304
1346,37087,553.5597741,60433,24.07294028,13.74083696,10.67794086,29453,3,12,18.18128124,25.5,109.1715887
1347,37089,372.9300901,113625,25.0860286,10.49592959,11.36985699,29860,6,27,13.95995578,23.4,304.6817702
1348,37091,353.1633781,24153,18.76371465,21.2188962,11.54721981,18918,3,10,19.33254559,42.5,68.39044334
1349,37093,390.1176214,53239,9.05163508,20.32908206,11.84657864,20656,2,11,20.20812102,28.7,136.4690982
1350,37097,574.1912982,172525,15.21460658,11.72583684,9.535429648,32006,14,36,15.43159383,25.7,300.4660651
1351,37099,491.1925323,42256,18.87542598,17.60460053,12.93544112,24073,3,9,17.5268077,29,86.0273665
1352,37101,791.2318124,191172,12.71420501,13.18864687,12.1021907,25847,7,24,17.68175871,27.4,241.6131366
1353,37105,255.0618414,60125,15.7970894,15.86361746,13.81621622,23842,5,8,16.84535569,23.5,235.7271463
1354,37107,399.0866184,57227,19.14480927,22.44395128,12.99037168,22361,10,190,19.31611817,29.7,143.3949357
1355,37109,295.8411571,81441,16.89689468,14.23484486,9.735882418,29089,4,10,16.21411102,22.7,275.2862408
1356,37111,439.9545521,45109,19.49721785,16.7217185,11.18402093,22725,3,9,18.56570274,34.3,102.531045
1357,37113,515.5838316,34410,28.0528916,16.50392328,14.12380122,28429,3,9,15.91412664,26,66.73987408
1358,37117,456.4247503,23054,21.81833955,18.09664267,10.36262688,23269,2,6,19.24370157,22.9,50.50996903
1359,37119,523.5725071,1054314,10.64360333,12.47114237,11.81488627,37298,66,188,13.91919475,18.6,2013.692441
1360,37121,221.2520376,15040,23.99601064,13.64361702,12.54654255,23907,2,4,15.70185089,25.5,67.9767751
1361,37123,491.5242399,27338,19.22964372,18.94066867,12.99290365,22760,2,2,17.54442558,38.5,55.61882361
1362,37125,697.6775595,95629,23.73547773,12.40523272,9.066287423,33432,14,56,14.27614957,26.9,137.0676163
1363,37127,540.4423413,94003,17.33348936,15.17930279,10.00180845,26980,11,29,18.2998577,25.3,173.9371489
1364,37129,192.2025107,224231,16.69126927,16.76931379,10.09004107,32629,16,45,15.85235264,22.8,1166.639287
1365,37133,761.9405397,193912,8.662176657,12.31486447,6.909319691,23783,9,14,17.79553217,24.7,254.4975492
1366,37135,397.5325362,142938,12.8475283,12.33611776,7.169542039,40650,16,47,14.24170725,17.8,359.5630219
1367,37139,226.879887,39479,16.12756149,15.14982649,12.85493554,23699,4,10,18.11929658,27.7,174.008373
1368,37141,871.2952204,59020,17.51779058,14.75601491,11.04201965,27724,1,4,16.31856734,25.7,67.73823455
1369,37145,392.3342793,39305,18.38697367,17.39218929,9.087902303,25922,2,6,18.13662967,31.9,100.1824262
1370,37147,652.3656987,177372,12.36891956,22.96698464,10.87657578,25722,40,83,17.37369018,27.6,271.8904448
1371,37149,237.6868283,20458,29.40658911,9.316648744,9.849447649,30344,2,6,13.80267991,27.1,86.07123982
1372,37151,782.3182948,142958,16.93714238,15.5745044,13.4361141,24127,4,12,18.01229409,27.2,182.7363631
1373,37155,947.2764276,133442,14.20467319,27.3557051,14.7966907,17881,11,25,24.05759422,35.2,140.8691234
1374,37157,565.6317207,91270,19.40177495,17.75063,10.09751287,23604,3,9,17.6739895,29.6,161.3594087
1375,37159,511.4783245,139605,16.80169048,16.03524229,12.0296551,25117,5,21,17.12558284,25.6,272.9441177
1376,37161,565.4372087,66532,20.67426201,17.63211688,11.0398004,22493,2,18,19.41526993,24.5,117.6647008
1377,37163,945.701804,63561,17.09538868,23.73153349,15.31127578,21950,2,8,19.07020493,30.6,67.21040367
1378,37165,319.1403591,35262,16.90204753,25.60830356,10.90125347,18242,3,8,22.86667017,26.1,110.4905694
1379,37167,395.125381,61114,18.39513041,13.86588998,10.21860785,24671,4,10,16.70805068,24.3,154.669892
1380,37169,449.0134653,45905,19.81919181,13.43208801,12.84173837,25091,1,4,15.90693612,27.3,102.2352414
1381,37171,533.7419472,72099,19.6798846,16.61326787,12.6659177,23957,4,24,17.19515672,32.4,135.0821317
1382,37173,527.7282515,14254,19.15953417,17.08993967,21.26420654,20984,1,8,21.8581178,24.9,27.01011356
1383,37175,378.4345911,33513,29.0185898,14.25118611,14.28102527,27050,2,4,15.69634598,24.9,88.55691522
1384,37179,632.6878133,226694,12.02899062,8.787616787,9.344314362,34379,8,14,14.67066046,21.5,358.3030924
1385,37181,252.3979743,44482,17.41378535,23.49489681,10.38847174,23211,6,20,20.2095257,37.2,176.2375476
1386,37183,834.8216065,1046558,10.87870906,9.543379344,8.810214054,39102,49,177,12.19493775,16.4,1253.630706
