fips,County_Name,State,Country,Lat,Long_,Combined_Key,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,88
24047,Worcester,Maryland,US,38.21274,-75.332,"Worcester, Maryland, US",1.939338,1.939338,3.878675,3.878675,3.878675,3.878675,3.878675,3.878675,3.878675,3.878675,5.818013,5.818013,7.75735,9.696688,9.696688,13.57536,17.45404,19.39338,19.39338,19.39338,31.0294,31.0294,36.84741,38.78675,40.72609,40.72609,42.66543,48.48344,54.30145,60.11946,63.99814,65.93748,63.99814,65.93748,75.63416,85.33085,89.20953,93.0882,102.7849,104.7242,106.6636,118.2996,126.0569,139.6323,145.4503,155.147,157.0863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24510,Baltimore City,Maryland,US,39.30212,-76.61151,"Baltimore City, Maryland, US",0.162681,0.325362,0.325362,0.6507239,1.301448,1.789491,2.440215,3.904344,5.04311,6.66992,8.622092,11.71303,14.31593,18.22027,20.98585,24.72751,30.42134,35.9525,43.11046,50.91915,55.79958,64.09631,70.76623,74.67057,92.89084,103.7905,112.0872,122.9868,132.097,142.0205,156.4991,172.4418,188.7099,207.0929,224.1744,226.4519,245.811,250.8541,260.6149,272.0026,281.1127,291.3616,303.5627,314.4623,321.6203,327.6395,336.4243,351.7163,363.9174,377.2572,392.2238,424.4347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25001,Barnstable,Massachusetts,US,41.72981,-70.28854,"Barnstable, Massachusetts, US",0.4679676,0.4679676,0.4679676,0.9359352,0.9359352,2.339838,4.211709,5.147644,11.23122,14.03903,18.7187,23.86635,31.35383,46.79676,62.23969,69.25921,80.9584,89.38181,119.3317,132.4348,146.9418,154.4293,162.3848,179.2316,189.5269,197.9503,207.7776,217.137,224.6245,234.4518,234.9197,240.5354,248.0228,257.3822,268.1454,276.1009,295.7555,295.7555,314.4742,317.282,331.3211,349.5718,353.7835,361.271,373.4382,383.7334,394.0287,402.4522,422.1068,438.4857,442.6974,449.7169,453.4606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25003,Berkshire,Massachusetts,US,42.37428,-73.20525,"Berkshire, Massachusetts, US",0.7853732,0.7853732,3.926866,5.497612,7.068359,7.068359,7.068359,7.068359,8.639105,10.99522,13.35134,14.13672,15.70746,16.49284,18.06358,20.4197,29.05881,55.7615,57.33224,82.46419,93.45941,118.5914,127.2305,134.2988,143.7233,167.2845,188.4896,198.6994,202.6263,210.48,218.3338,220.6899,238.7535,258.3878,263.8854,274.8806,278.8075,282.7344,290.5881,300.0126,300.7979,302.3687,303.9394,303.9394,317.2908,317.2908,328.286,333.7836,333.7836,336.1397,336.1397,337.7105,345.5642,347.135,348.7057,351.8472,354.2033,355.7741,358.9156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25005,Bristol,Massachusetts,US,41.79228,-71.10872,"Bristol, Massachusetts, US",0.1789213,0.1789213,0.3578426,0.8946064,0.8946064,1.073528,1.073528,2.504898,4.294111,4.473032,5.54656,11.98773,16.10292,23.08085,32.02691,37.21563,47.0563,54.74991,65.48519,75.86262,92.5023,107.5317,117.9091,129.1812,137.4115,149.3993,177.8478,194.3085,213.0952,237.4285,249.4163,256.752,269.8133,287.1687,296.8304,303.8083,309.7127,309.7127,331.3622,341.3818,390.2273,482.5507,506.1683,522.9869,548.9305,585.0726,613.5211,640.5382,678.4695,700.6557,719.0846,734.114,757.7316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25009,Essex,Massachusetts,US,42.66876,-70.94687,"Essex, Massachusetts, US",0.128037,0.2560741,0.2560741,0.6401852,0.6401852,1.024296,1.024296,1.792519,2.432704,3.713074,5.249519,7.682222,9.346704,15.10837,22.66256,31.62515,44.81296,60.43348,72.98111,83.60819,100.381,113.3128,133.0305,158.5099,179.2519,192.8238,211.6452,235.7162,269.2619,299.0945,341.8589,370.7953,405.8774,436.9904,460.1651,498.5762,543.5172,586.9218,629.174,659.7749,659.7749,706.8925,740.4382,796.2623,875.9014,923.4031,958.8694,986.9095,1020.711,1072.95,1110.465,1155.918,1198.683,1221.729,1251.306,1277.682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25011,Franklin,Massachusetts,US,42.5812,-72.58603,"Franklin, Massachusetts, US",1.409741,1.409741,1.409741,8.458448,8.458448,8.458448,14.09741,19.73638,22.55586,33.83379,54.97991,57.79939,69.07732,85.99422,101.5014,119.828,125.467,133.9254,140.9741,150.8423,166.3495,164.9397,180.4469,190.3151,194.5443,201.593,208.6417,218.5099,225.5586,239.656,243.8852,249.5242,255.1632,255.1632,270.6703,276.3093,286.1775,305.9139,317.1918,318.6015,325.6502,334.1087,355.2548,362.3035,366.5327,370.762,379.2204,384.8594,387.6789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25013,Hampden,Massachusetts,US,42.1344,-72.63236,"Hampden, Massachusetts, US",0.2131669,0.2131669,0.4263338,0.6395007,0.6395007,1.918502,2.558003,3.197503,5.116005,9.59251,11.72418,19.18502,39.00954,42.84655,54.35756,75.46108,101.2543,116.3891,140.9033,156.2513,163.7122,189.5054,212.5274,230.4334,272.001,297.1546,329.3428,351.0859,361.1047,383.2741,401.8196,423.1363,454.8981,480.4782,498.171,498.171,539.9517,570.8609,604.5413,652.2907,688.3159,702.3849,720.7173,755.8898,788.2912,805.1314,831.3509,853.3071,866.7366,876.9686,895.9404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25015,Hampshire,Massachusetts,US,42.33998,-72.65898,"Hampshire, Massachusetts, US",0.6205052,1.24101,1.24101,2.482021,3.723031,4.964042,6.825557,10.54859,12.4101,18.61516,22.95869,28.54324,42.81486,50.26092,63.29153,70.73759,77.56315,79.42467,91.21427,98.03982,101.7629,109.8294,120.378,126.5831,135.8906,138.9932,144.5777,148.3007,153.8853,160.0903,189.8746,196.7002,196.7002,209.1103,214.0743,227.7254,245.7201,255.6481,264.9557,274.8838,315.8372,329.4883,338.7958,338.7958,340.6574,346.8624,349.3444,356.7905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25017,Middlesex,Massachusetts,US,42.48608,-71.39049,"Middlesex, Massachusetts, US",0.06268838,0.06268838,0.4388186,0.4388186,0.9403257,2.570224,3.071731,3.761303,4.074745,4.074745,5.203135,5.579266,6.268838,7.459917,9.027127,11.09584,12.47499,14.5437,19.05727,27.95902,33.72635,42.94154,52.78361,61.4973,71.52744,84.00243,99.17301,117.2273,138.0398,154.7149,164.9958,184.9307,199.7879,222.2303,253.5745,278.7752,305.4178,354.8162,375.0646,392.0531,418.8211,451.7325,485.4588,520.1255,547.7084,547.7084,603.1249,632.7765,672.2702,732.263,768.1207,792.8826,812.0026,841.09,865.0369,890.6765,915.6891,943.3347,963.5204,987.7808,1001.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25021,Norfolk,Massachusetts,US,42.16073,-71.2053,"Norfolk, Massachusetts, US",0.1432154,0.1432154,0.1432154,0.2864308,0.2864308,0.8592923,0.8592923,1.432154,3.150738,3.437169,3.437169,4.010031,4.010031,5.155754,6.158262,6.444692,7.4472,9.165785,9.881862,10.74115,11.74366,18.47478,31.79382,41.81889,56.28365,70.17554,78.48203,89.93926,105.693,118.7256,134.336,149.6601,171.7152,182.0268,197.9237,227.9989,254.637,287.4333,317.3653,343.0008,379.3776,406.4453,425.2065,447.1184,478.6258,501.1106,524.0251,542.6431,542.6431,581.7409,603.2232,650.3411,713.0694,740.71,757.323,773.0767,797.2801,816.3277,844.3979,868.6013,886.0736,899.3926,914.0006,926.0307,,,,,,,,,,,,,,,,,,,,,,,,,
25023,Plymouth,Massachusetts,US,41.94071,-70.80803,"Plymouth, Massachusetts, US",0.585783,0.9763051,0.9763051,0.9763051,2.147871,3.90522,4.881525,6.248352,12.4967,19.72136,26.94602,36.51381,53.111,63.45983,74.19919,89.62481,109.5414,121.2571,145.4695,175.3444,188.0364,208.3435,233.1417,259.1114,294.2583,327.4527,353.2272,395.2083,418.0538,430.9411,450.6624,481.5137,503.1876,524.8616,552.9792,552.9792,594.1793,635.1841,689.0761,812.2858,855.2432,877.6983,899.5675,926.3183,951.1164,992.5117,1026.878,1056.167,1075.302,1093.852,1120.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25025,Suffolk,Massachusetts,US,42.32795,-71.0785,"Suffolk, Massachusetts, US",0.1262999,0.1262999,0.1262999,0.1262999,0.1262999,0.1262999,0.1262999,0.1262999,0.1262999,0.1262999,0.1262999,0.1262999,0.1262999,0.1262999,0.1262999,0.1262999,0.1262999,0.1262999,0.1262999,0.1262999,0.1262999,0.1262999,0.1262999,0.1262999,0.1262999,0.1262999,0.1262999,0.1262999,0.1262999,0.1262999,0.1262999,0.1262999,0.1262999,0.1262999,0.3788998,0.3788998,1.0104,1.0104,1.262999,2.525999,2.778599,3.283798,3.410098,3.410098,4.546798,5.304598,6.441297,9.093596,10.8618,13.64039,15.91379,19.45019,29.55419,43.19458,56.58237,79.69526,106.4709,118.7219,140.8244,173.4098,205.1111,239.4647,275.7128,306.7826,335.7052,369.9325,409.8433,454.6798,510.3781,572.6439,622.1535,676.8414,704.6274,741.6333,793.0373,861.3656,918.4532,972.0044,1019.746,1019.746,1094.894,1144.277,1230.035,1354.441,1416.833,1457.88,1500.822,1533.281,1583.675
25027,Worcester,Massachusetts,US,42.35027,-71.90493,"Worcester, Massachusetts, US",0.1216131,0.1216131,0.1216131,0.2432262,0.2432262,0.2432262,0.7296785,0.9729046,1.216131,1.702583,2.310648,2.918714,4.499684,5.107749,8.877755,15.68809,20.18777,26.63326,35.38941,40.98361,47.4291,52.65846,68.46816,81.11592,100.3308,111.276,118.9376,130.9773,142.5305,157.6105,177.6767,204.0667,221.579,247.1178,258.7926,273.143,285.7907,304.3975,336.2602,359.0018,373.2305,373.2305,406.3093,420.2948,461.8865,514.0585,542.3943,556.015,576.9324,607.9438,644.5493,674.9526,703.7749,745.3665,764.703,786.9582,802.2815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26005,Allegan,Michigan,US,42.59147,-85.89103,"Allegan, Michigan, US",0.867679,0.867679,0.867679,0.867679,0.867679,0.867679,0.867679,1.735358,1.735358,1.735358,2.603037,4.338395,4.338395,5.206074,8.67679,12.14751,13.01518,15.61822,15.61822,15.61822,16.4859,16.4859,18.22126,19.95662,19.95662,21.69197,21.69197,25.16269,28.63341,35.57484,36.44252,40.78091,43.38395,48.59002,52.06074,56.39913,59.86985,62.47289,72.88503,81.56182,85.03254,90.23861,93.70933,98.04772,100.6508,104.1215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26007,Alpena,Michigan,US,45.03478,-83.62212,"Alpena, Michigan, US",3.495037,3.495037,3.495037,3.495037,3.495037,6.990074,6.990074,6.990074,48.93052,52.42556,122.3263,132.8114,164.2667,209.7022,209.7022,209.7022,209.7022,234.1675,265.6228,286.593,286.593,286.593,290.0881,290.0881,297.0781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26011,Arenac,Michigan,US,44.06363,-83.89278,"Arenac, Michigan, US",6.594131,6.594131,6.594131,13.18826,19.78239,19.78239,19.78239,19.78239,26.37652,26.37652,26.37652,26.37652,32.97066,32.97066,32.97066,46.15892,46.15892,46.15892,59.34718,72.53544,79.12957,85.72371,85.72371,98.91197,105.5061,105.5061,105.5061,98.91197,118.6944,118.6944,158.2591,171.4474,191.2298,184.6357,184.6357,184.6357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26013,Baraga,Michigan,US,46.67206,-88.36364,"Baraga, Michigan, US",11.75503,11.75503,11.75503,11.75503,11.75503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26015,Barry,Michigan,US,42.59514,-85.30835,"Barry, Michigan, US",1.665085,1.665085,1.665085,1.665085,1.665085,1.665085,1.665085,1.665085,1.665085,1.665085,3.33017,3.33017,6.660339,8.325424,8.325424,9.990509,11.65559,11.65559,11.65559,11.65559,11.65559,13.32068,13.32068,18.31593,23.31119,29.97153,33.3017,34.96678,34.96678,41.62712,43.29221,43.29221,46.62238,46.62238,48.28746,48.28746,48.28746,51.61763,51.61763,56.61288,58.27797,59.94305,64.93831,61.60814,61.60814,64.93831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26017,Bay,Michigan,US,43.70639,-83.98731,"Bay, Michigan, US",0.954326,0.954326,0.954326,0.954326,0.954326,0.954326,0.954326,0.954326,0.954326,1.908652,1.908652,2.862978,3.817304,3.817304,3.817304,4.77163,8.588934,8.588934,9.54326,15.26922,17.17787,22.90382,28.62978,28.62978,29.5841,37.21871,40.08169,45.80765,50.57928,51.5336,56.30523,57.25956,61.07686,63.93984,65.84849,75.39175,78.25473,81.11771,82.07203,88.75231,97.34125,102.1129,108.7932,109.7475,116.4278,128.834,135.5143,136.4686,143.1489,150.7835,149.8292,153.6465,154.6008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26019,Benzie,Michigan,US,44.63899,-86.01608,"Benzie, Michigan, US",5.697356,11.39471,17.09207,22.78943,22.78943,22.78943,22.78943,22.78943,22.78943,22.78943,22.78943,22.78943,34.18414,34.18414,22.78943,28.48678,22.78943,22.78943,22.78943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26021,Berrien,Michigan,US,41.95447,-86.41313,"Berrien, Michigan, US",1.291931,1.937897,3.229828,5.167725,6.459656,7.105622,11.62738,14.21124,18.733,20.6709,22.6088,24.54669,25.83862,33.59021,36.17407,37.46601,38.75794,41.3418,46.50952,51.67725,56.84497,60.72077,67.18042,67.82639,71.70218,79.45377,85.91343,93.01905,98.83274,102.0626,105.9384,109.8142,114.3359,122.0875,135.6528,137.5907,138.8826,140.1745,149.864,156.3237,160.1995,169.889,189.9139,193.7897,196.3735,203.4792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26023,Branch,Michigan,US,41.91601,-85.05929,"Branch, Michigan, US",4.58884,4.58884,11.4721,13.76652,22.9442,29.82746,34.4163,36.71072,41.29956,55.06608,57.3605,59.65492,61.94934,66.53818,66.53818,68.8326,71.12702,80.3047,80.3047,87.18796,91.7768,98.66006,96.36564,100.9545,105.5433,107.8377,110.1322,114.721,121.6043,128.4875,144.5485,146.8429,151.4317,156.0206,151.4317,160.6094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26025,Calhoun,Michigan,US,42.24634,-85.00494,"Calhoun, Michigan, US",0.7436437,1.487287,2.230931,2.974575,4.461862,5.205506,6.692793,8.180081,11.15466,12.64194,12.64194,17.10381,18.59109,23.05295,25.28389,31.23304,30.48939,31.97668,37.92583,42.38769,48.33684,52.7987,55.02963,61.72243,66.92793,77.33895,88.4936,96.67368,101.1355,104.8538,110.0593,116.0084,124.9321,131.6249,141.2923,142.0359,150.216,150.9597,156.1652,162.858,169.5508,171.7817,174.7563,176.2436,181.4491,182.9364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26027,Cass,Michigan,US,41.91522,-85.99406,"Cass, Michigan, US",1.943257,1.943257,3.886514,7.773028,7.773028,7.773028,11.65954,11.65954,11.65954,11.65954,13.6028,13.6028,17.48931,17.48931,19.43257,23.31908,23.31908,21.37583,21.37583,25.26234,33.03537,36.92188,42.75165,42.75165,42.75165,42.75165,42.75165,44.69491,44.69491,48.58142,50.52468,50.52468,52.46794,52.46794,56.35445,60.24096,58.29771,64.12748,62.18422,64.12748,66.07073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26029,Charlevoix,Michigan,US,45.3779,-85.19614,"Charlevoix, Michigan, US",3.814028,3.814028,3.814028,3.814028,3.814028,3.814028,3.814028,3.814028,7.628056,7.628056,11.44208,15.25611,15.25611,15.25611,15.25611,15.25611,15.25611,15.25611,15.25611,19.07014,19.07014,26.6982,26.6982,30.51222,30.51222,30.51222,34.32625,38.14028,41.95431,41.95431,41.95431,41.95431,41.95431,41.95431,41.95431,45.76834,45.76834,45.76834,45.76834,45.76834,49.58236,49.58236,49.58236,49.58236,49.58236,49.58236,49.58236,49.58236,49.58236,49.58236,49.58236,49.58236,49.58236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26035,Clare,Michigan,US,43.98794,-84.8482,"Clare, Michigan, US",3.266266,3.266266,3.266266,3.266266,3.266266,3.266266,3.266266,3.266266,3.266266,3.266266,3.266266,3.266266,3.266266,6.532532,3.266266,3.266266,9.798798,6.532532,6.532532,6.532532,9.798798,13.06506,13.06506,13.06506,13.06506,16.33133,22.86386,22.86386,26.13013,26.13013,29.39639,29.39639,32.66266,32.66266,32.66266,32.66266,32.66266,35.92893,35.92893,35.92893,35.92893,35.92893,35.92893,35.92893,35.92893,35.92893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26037,Clinton,Michigan,US,42.94401,-84.60145,"Clinton, Michigan, US",1.283763,1.283763,2.567526,2.567526,2.567526,6.418815,7.702578,8.986341,10.2701,16.68892,17.97268,24.3915,30.81031,42.36418,55.20181,62.90439,69.3232,70.60696,71.89073,93.7147,105.2686,109.1199,115.5387,115.5387,116.8224,119.39,125.8088,128.3763,130.9438,132.2276,132.2276,132.2276,133.5113,134.7951,136.0789,134.7951,136.0789,136.0789,139.9302,143.7815,146.349,150.2003,151.484,151.484,151.484,151.484,152.7678,154.0516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26039,Crawford,Michigan,US,44.68256,-84.61006,"Crawford, Michigan, US",7.227522,7.227522,7.227522,7.227522,7.227522,7.227522,7.227522,7.227522,7.227522,7.227522,14.45504,36.13761,36.13761,36.13761,36.13761,57.82018,86.73027,86.73027,108.4128,115.6404,130.0954,159.0055,187.9156,209.5981,209.5981,216.8257,231.2807,310.7835,332.466,332.466,332.466,361.3761,368.6036,390.2862,390.2862,383.0587,411.9688,404.7413,404.7413,404.7413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26041,Delta,Michigan,US,45.90485,-86.90807,"Delta, Michigan, US",2.763194,2.763194,8.289583,11.05278,13.81597,13.81597,19.34236,19.34236,19.34236,22.10555,24.86875,24.86875,24.86875,24.86875,24.86875,24.86875,24.86875,27.63194,27.63194,33.15833,33.15833,35.92153,35.92153,33.15833,33.15833,33.15833,33.15833,33.15833,35.92153,35.92153,35.92153,35.92153,35.92153,35.92153,35.92153,35.92153,38.68472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26043,Dickinson,Michigan,US,46.01,-87.86962,"Dickinson, Michigan, US",3.910833,3.910833,3.910833,3.910833,7.821666,7.821666,7.821666,11.7325,11.7325,11.7325,11.7325,11.7325,11.7325,11.7325,11.7325,11.7325,11.7325,11.7325,11.7325,11.7325,11.7325,11.7325,11.7325,11.7325,11.7325,11.7325,11.7325,11.7325,11.7325,11.7325,11.7325,15.64333,11.7325,11.7325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26045,Eaton,Michigan,US,42.59599,-84.8374,"Eaton, Michigan, US",1.832257,1.832257,1.832257,1.832257,1.832257,2.748385,2.748385,3.664514,7.329028,7.329028,7.329028,13.74193,19.2387,24.73547,33.89675,43.05804,48.55481,50.38706,52.21932,55.88383,61.38061,63.21286,63.21286,65.04512,67.7935,67.7935,69.62576,70.54189,76.95479,79.70317,80.6193,80.6193,82.45156,90.69672,95.27736,101.6903,104.4386,104.4386,105.3548,106.2709,109.0193,113.5999,120.0128,121.8451,124.5935,124.5935,125.5096,126.4257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26047,Emmet,Michigan,US,45.52626,-84.89083,"Emmet, Michigan, US",3.026726,3.026726,6.053452,6.053452,6.053452,9.080178,12.1069,12.1069,12.1069,15.13363,21.18708,18.16036,18.16036,21.18708,39.34744,39.34744,42.37416,45.40089,48.42762,51.45434,63.56125,63.56125,63.56125,63.56125,63.56125,63.56125,63.56125,63.56125,63.56125,63.56125,63.56125,66.58797,63.56125,63.56125,63.56125,63.56125,63.56125,63.56125,63.56125,63.56125,63.56125,63.56125,63.56125,63.56125,63.56125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26049,Genesee,Michigan,US,43.02244,-83.7059,"Genesee, Michigan, US",0.9771327,1.709982,3.419964,5.618513,8.305628,11.23703,15.38984,22.22977,26.87115,31.02396,36.64247,45.19239,60.82651,85.25482,103.0875,113.3474,123.1187,138.7528,155.8527,174.1739,184.4338,202.2665,224.4962,233.2904,241.3518,251.6117,264.8029,280.1928,292.4069,299.9797,302.9111,306.8197,317.0795,332.7137,338.8207,350.3021,354.6992,358.3634,362.2719,374.4861,382.0589,386.2117,390.8531,395.7387,399.1587,402.3344,407.4643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26051,Gladwin,Michigan,US,43.98901,-84.38775,"Gladwin, Michigan, US",3.954288,3.954288,7.908577,7.908577,7.908577,7.908577,7.908577,11.86287,7.908577,7.908577,7.908577,7.908577,7.908577,11.86287,15.81715,15.81715,15.81715,15.81715,15.81715,15.81715,15.81715,15.81715,15.81715,19.77144,23.72573,31.63431,31.63431,35.5886,35.5886,35.5886,35.5886,39.54288,39.54288,39.54288,39.54288,43.49717,43.49717,47.45146,63.26861,59.31433,63.26861,55.36004,55.36004,55.36004,55.36004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26053,Gogebic,Michigan,US,46.40863,-89.69377,"Gogebic, Michigan, US",6.487609,6.487609,6.487609,6.487609,12.97522,12.97522,19.46283,19.46283,19.46283,19.46283,19.46283,19.46283,19.46283,19.46283,25.95043,25.95043,25.95043,25.95043,25.95043,25.95043,25.95043,25.95043,25.95043,25.95043,25.95043,25.95043,25.95043,25.95043,25.95043,25.95043,25.95043,25.95043,25.95043,25.95043,25.95043,25.95043,25.95043,25.95043,32.43804,32.43804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26055,Grand Traverse,Michigan,US,44.69566,-85.55585,"Grand Traverse, Michigan, US",1.089966,1.089966,3.269897,3.269897,3.269897,3.269897,5.449829,6.539795,7.62976,7.62976,8.719726,9.809692,11.98962,13.07959,13.07959,15.25952,16.34949,16.34949,16.34949,17.43945,18.52942,18.52942,18.52942,18.52942,18.52942,18.52942,18.52942,19.61938,19.61938,20.70935,20.70935,20.70935,20.70935,20.70935,20.70935,20.70935,20.70935,20.70935,20.70935,20.70935,20.70935,20.70935,20.70935,21.79932,21.79932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26057,Gratiot,Michigan,US,43.29266,-84.60505,"Gratiot, Michigan, US",2.435045,4.87009,7.305136,7.305136,7.305136,7.305136,12.17523,12.17523,9.740181,9.740181,12.17523,14.61027,12.17523,14.61027,14.61027,17.04532,17.04532,17.04532,17.04532,17.04532,17.04532,17.04532,17.04532,19.48036,19.48036,19.48036,19.48036,19.48036,19.48036,19.48036,19.48036,24.35045,24.35045,31.65559,31.65559,51.13595,56.00604,63.31117,60.87613,63.31117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26059,Hillsdale,Michigan,US,41.88754,-84.59312,"Hillsdale, Michigan, US",2.181977,4.363954,10.90988,13.09186,15.27384,21.81977,26.18372,30.54768,41.45756,52.36744,56.7314,80.73314,96.00698,100.3709,120.0087,135.2826,139.6465,152.7384,163.6483,163.6483,168.0122,172.3762,176.7401,183.2861,185.468,194.1959,196.3779,196.3779,205.1058,211.6518,213.8337,237.8355,237.8355,246.5634,248.7454,257.4733,264.0192,272.7471,277.1111,288.0209,285.839,285.839,298.9308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26061,Houghton,Michigan,US,46.89989,-88.68495,"Houghton, Michigan, US",2.750275,2.750275,2.750275,2.750275,2.750275,5.50055,2.750275,2.750275,2.750275,2.750275,2.750275,2.750275,2.750275,2.750275,2.750275,5.50055,5.50055,5.50055,5.50055,5.50055,5.50055,5.50055,5.50055,5.50055,5.50055,5.50055,5.50055,5.50055,5.50055,5.50055,5.50055,5.50055,5.50055,5.50055,5.50055,5.50055,5.50055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26063,Huron,Michigan,US,43.83354,-83.04078,"Huron, Michigan, US",3.170275,3.170275,9.510826,9.510826,9.510826,9.510826,12.6811,12.6811,12.6811,12.6811,12.6811,12.6811,12.6811,15.85138,15.85138,15.85138,19.02165,19.02165,19.02165,22.19193,25.3622,25.3622,31.70275,31.70275,31.70275,31.70275,28.53248,31.70275,31.70275,34.87303,41.21358,41.21358,41.21358,50.72441,53.89468,60.23523,66.57579,69.74606,76.08661,79.25689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26065,Ingham,Michigan,US,42.59717,-84.37472,"Ingham, Michigan, US",0.3453468,0.3453468,0.3453468,0.3453468,1.03604,1.726734,2.072081,2.417428,3.798815,3.798815,4.144162,5.180202,6.216242,7.59763,8.979017,11.0511,14.84991,25.21032,31.42656,41.78696,44.20439,52.49271,58.01826,59.39965,61.47173,65.27054,70.79609,76.66699,82.53788,83.22858,86.3367,87.71809,90.82621,93.24364,96.00641,102.9133,104.9854,106.3668,108.4389,115.6912,120.8714,127.7783,135.0306,136.412,140.2108,142.6282,147.1177,154.0247,162.313,166.8025,171.6374,174.7455,174.7455,178.8896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26067,Ionia,Michigan,US,42.94502,-85.07413,"Ionia, Michigan, US",3.11643,3.11643,3.11643,3.11643,6.23286,6.23286,9.349289,7.791075,9.349289,9.349289,12.46572,12.46572,14.02393,17.14036,20.25679,21.81501,21.81501,21.81501,23.37322,26.48965,28.04787,31.1643,31.1643,34.28073,37.39716,35.83894,40.51359,42.0718,49.86288,57.65395,63.88681,67.00324,73.2361,82.58539,93.49289,118.4243,124.6572,135.5647,140.2393,140.2393,144.914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26069,Iosco,Michigan,US,44.35487,-83.63485,"Iosco, Michigan, US",3.960867,3.960867,3.960867,3.960867,3.960867,3.960867,3.960867,3.960867,3.960867,3.960867,7.921733,11.8826,11.8826,15.84347,15.84347,15.84347,15.84347,19.80433,15.84347,15.84347,15.84347,15.84347,23.7652,31.68693,43.56953,43.56953,51.49127,59.413,59.413,83.1782,114.8651,114.8651,130.7086,162.3955,190.1216,186.1607,205.9651,202.0042,205.9651,205.9651,205.9651,205.9651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
